Color Values,,,
-37413924,28,,
599216474,26,,
665871088,16,,
659111072,0,,
665924108,12,,
1203273448,8,,
121788242,18,,
1203326468,4,,
121867772,28,,
665977128,8,,
121841262,14,,
659217111,23,,
666030148,4,,
121947301,5,,
666083167,31,,
666109677,13,,
121973811,19,,
1968531232,0,,
-2055390861,19,,
666162697,9,,
666189207,23,,
-1292211251,13,,
728082449,17,,
-1126302087,25,,
-1829454551,9,,
728188488,8,,
-1829428041,23,,
-1829401531,5,,
728214998,22,,
991353556,20,,
728241508,4,,
-1829375021,19,,
1431500011,11,,
991433086,30,,
-51444349,3,,
-1829348511,1,,
1968875860,20,,
-1829322002,14,,
728294527,31,,
-1829295492,28,,
728321037,13,,
-1829268982,10,,
991539125,21,,
728400567,23,,
991565635,3,,
-505010597,27,,
1969034919,7,,
713839945,9,,
-1670013796,28,,
887602733,13,,
-1669987286,10,,
-1663200759,9,,
887629243,27,,
894415770,26,,
-1669960776,24,,
894442279,7,,
887655753,9,,
301443523,3,,
-1669934266,6,,
894468789,21,,
-1663147740,4,,
-966728783,17,,
301470033,17,,
301496543,31,,
-966675763,13,,
-1663094720,0,,
485666402,2,,
301523053,13,,
301549563,27,,
-526529309,3,,
301576072,8,,
301602582,22,,
-526502799,17,,
-526476289,31,,
17659577,25,,
-1063772609,31,,
-526449779,13,,
-360540616,24,,
-1063746099,13,,
-526396759,9,,
-526423269,27,,
-1063719589,27,,
-526370249,23,,
-1063693079,9,,
-526343740,4,,
-1063666569,23,,
-360461086,2,,
-526290720,0,,
-1063613550,18,,
-526264210,14,,
-1063587040,0,,
-1063454490,6,,
-1834434706,14,,
-360036928,0,,
1983316437,21,,
-15645622,10,,
-1236899160,8,,
562344849,17,,
569157885,29,,
25075038,30,,
562450888,8,,
25101548,12,,
25128058,26,,
25154568,8,,
25181078,22,,
25207588,4,,
-1318436813,19,,
25234098,18,,
25287117,13,,
25366647,23,,
-148316611,29,,
191328830,30,,
894587333,5,,
-1926167754,22,,
-1926141245,3,,
-685533402,6,,
777157418,10,,
-685480382,2,,
-1926061715,13,,
-685453872,16,,
191567419,27,,
-685427362,30,,
-1940648847,17,,
-685400853,11,,
-1222723682,30,,
-1766806529,31,,
-1760020002,30,,
-1222670663,25,,
-1766780019,13,,
-685294813,3,,
-360342543,17,,
-685268303,17,,
-1766753509,27,,
-1759966983,25,,
-1222617643,21,,
-1759940473,7,,
-1766726999,9,,
-1940463277,19,,
-1759913963,21,,
954853069,13,,
-1766700489,23,,
-1766620960,0,,
-1222485094,26,,
1114028725,21,,
1114055235,3,,
-1222432074,22,,
954985618,18,,
576758915,3,,
576785425,17,,
-1766488410,6,,
576811935,31,,
576838445,13,,
576864955,27,,
576891464,8,,
1280123457,1,,
576917974,22,,
403181696,0,,
576944484,4,,
576970994,18,,
-193903182,18,,
403340755,19,,
-837214068,12,,
308256559,15,,
-133929055,1,,
308283069,29,,
403420285,29,,
308309579,11,,
-837108028,4,,
308336089,25,,
308362599,7,,
308389109,21,,
-837028498,14,,
-133769996,20,,
308415619,3,,
1446430269,29,,
-671092825,7,,
1446483288,24,,
-133716976,16,,
-133663956,12,,
-1388885440,0,,
-670960276,12,,
-387778755,29,,
-670933766,26,,
1446615838,30,,
569700586,10,,
191500393,9,,
-670774707,13,,
1665739112,8,,
-511652070,26,,
-511625560,8,,
1665792132,4,,
1665845151,31,,
-511572541,3,,
-844404946,14,,
-851138452,12,,
-1388487792,16,,
1665951191,23,,
-1388434772,12,,
-1388408263,25,,
47187969,1,,
1831913374,30,,
1831939884,12,,
954971612,28,,
1831966393,25,,
47294009,25,,
92723022,14,,
417754822,6,,
417781332,20,,
-126301515,21,,
-119514988,20,,
955157181,29,,
417834351,15,,
-300037793,31,,
-126275005,3,,
2085425748,20,,
-119461969,15,,
-126248495,17,,
417887371,11,,
-119435459,29,,
-126221985,31,,
417913881,25,,
-126195475,13,,
-119408949,11,,
417966901,21,,
1658548234,10,,
-126168965,27,,
-119382439,25,,
-119355929,7,,
-126142455,9,,
-119329419,21,,
-126089436,4,,
-119276399,17,,
-126062926,18,,
-119302909,3,,
-119249890,30,,
-126009906,14,,
1991566208,0,,
-119196870,26,,
1886430168,24,,
-125930377,23,,
-1374312315,5,,
783917434,26,,
1720680064,0,,
-2036937892,28,,
-2036911382,10,,
306441983,31,,
-299507596,20,,
-836803916,20,,
1183489784,24,,
1720865633,1,,
-2036725813,11,,
-1374047216,16,,
-511639566,18,,
-133333334,10,,
1721051202,2,,
-2036566754,30,,
1342824499,19,,
-511586547,13,,
1183754882,2,,
1349664045,13,,
-1207899464,24,,
-1214685990,26,,
1349770085,5,,
797780594,18,,
-511400978,14,,
-767726499,29,,
-71307543,9,,
-767699990,10,,
-767646970,6,,
-608497823,1,,
-608471313,15,,
-608444803,29,,
94787190,22,,
1568999398,6,,
1569052418,2,,
315096106,10,,
-2022682885,27,,
-1485307035,5,,
315122615,23,,
315149125,5,,
315175635,19,,
-947904676,28,,
1569158458,26,,
1735067621,5,,
1687746003,19,,
-1485174486,10,,
1735094131,19,,
-781889473,31,,
1735147150,14,,
-2022444296,24,,
1735173660,28,,
-1485068446,2,,
-2022417786,6,,
1735226680,24,,
-781783434,22,,
-2022364766,2,,
-2022311747,29,,
261120511,31,,
-2022285237,11,,
1735359229,29,,
-2022258727,25,,
1024300121,25,,
1017513595,27,,
-223041228,20,,
-223014718,2,,
-222988208,16,,
-222961698,30,,
-216175172,28,,
155291514,26,,
-222935189,11,,
-216148662,10,,
1017672654,14,,
-216122152,24,,
-222908679,25,,
-216095642,6,,
-222882169,7,,
1894693945,25,,
-216069133,19,,
-222855659,21,,
-1697041358,18,,
-216042623,1,,
-222829149,3,,
-1697014848,0,,
1561888050,18,,
-222802639,17,,
-216016113,15,,
-222776129,31,,
-215989603,29,,
1017831713,1,,
-222749620,12,,
-396485898,22,,
1024644750,14,,
-933755708,4,,
1349729569,1,,
-933676178,14,,
-933623159,9,,
-1470972498,14,,
646577106,18,,
1349809099,11,,
646683145,9,,
-933517119,1,,
411941858,2,,
-1470839949,19,,
-933490609,15,,
-1470786929,15,,
412021388,12,,
-1470760419,29,,
-1470733909,11,,
-2008003720,24,,
-2007977210,6,,
-1304665687,9,,
1569197471,31,,
-1311425704,24,,
1569250491,27,,
1569277001,9,,
872858044,28,,
872884554,10,,
1032033701,5,,
2113545417,9,,
2113571926,22,,
1032113230,14,,
1032139740,28,,
-382098341,27,,
1569595119,15,,
-707024101,27,,
155357038,14,,
858589031,7,,
-216003609,7,,
-381886262,10,,
-919235602,14,,
-919182582,10,,
-919209092,28,,
-919156072,24,,
-919129562,6,,
-919103053,19,,
-919076543,1,,
-381727203,29,,
1198499571,19,,
-919050033,15,,
-919023523,29,,
-918997013,11,,
-1636763118,18,,
-759715317,11,,
2120960878,14,,
2120987388,28,,
-1636604059,5,,
-1629764513,31,,
-1636524529,15,,
169506006,22,,
1583903147,11,,
3702882,2,,
1583929656,24,,
-1304600163,29,,
-1470482817,31,,
169665065,9,,
1410352437,21,,
1584141735,7,,
1032125734,6,,
335733288,8,,
-367472196,28,,
328973271,23,,
-367445686,10,,
-367419176,24,,
-367392666,6,,
329052801,1,,
-367366156,20,,
-3779605,11,,
335865837,13,,
335892347,27,,
776012291,3,,
-1781604238,18,,
-540996395,21,,
-367260117,11,,
2016593624,24,,
-540943375,17,,
1472537288,8,,
2016699664,16,,
776144841,9,,
1472616817,17,,
-1084999712,0,,
418675365,5,,
935267478,22,,
-1622349051,5,,
1472669837,13,,
-1084946692,28,,
2016805703,7,,
-1622296032,0,,
-1622269522,14,,
418754895,15,,
-1084920182,10,,
1472696347,27,,
-2132101618,14,,
935373517,13,,
-1781339139,29,,
-1622216502,10,,
-1084867162,6,,
935400027,27,,
-2132048598,10,,
1472775876,4,,
935453047,23,,
-2132022088,24,,
1983102856,8,,
1472961446,6,,
-1016028335,17,,
-1015975315,13,,
1983235405,13,,
-1015948805,27,,
1798046265,25,,
-312637283,29,,
1798125795,3,,
-1015869276,4,,
-759464224,0,,
-1015842766,18,,
-1015816256,0,,
-312584263,25,,
-312557753,7,,
-1726769325,19,,
1864965978,26,,
-856534560,0,,
-856508050,14,,
-153302567,25,,
-1726716305,15,,
1865045508,4,,
-856455031,9,,
-1733370282,22,,
-153170018,30,,
-1726557246,2,,
2024274184,8,,
2024300694,22,,
-1733317262,18,,
1865204567,23,,
-1733290752,0,,
-153090488,8,,
2024327204,4,,
2024353714,18,,
-1030005740,20,,
1487057394,18,,
2024380224,0,,
1487083904,0,,
2024433243,27,,
2024406733,13,,
1487110413,13,,
-1733131693,19,,
-2104624890,6,,
1487136923,27,,
2024486263,23,,
2024512773,5,,
1487163433,9,,
1487189943,23,,
2024565793,1,,
-243559867,5,,
459633113,25,,
935386021,5,,
73057901,13,,
73110921,9,,
1313692254,30,,
232260067,3,,
232286577,17,,
73216960,0,,
776475463,7,,
-637789128,24,,
776528483,3,,
-1719062255,17,,
-465430765,19,,
239417732,4,,
-1719035745,31,,
-1719009235,13,,
-1718982725,27,,
1101772362,10,,
-465351235,29,,
-1718956216,8,,
-1718929706,22,,
-1718903196,4,,
-1718876686,18,,
-1181474326,10,,
1865084522,10,,
-849656000,0,,
1002809422,14,,
-1552834973,3,,
-153184024,8,,
-1015485634,30,,
1002862441,9,,
-1552781954,30,,
-849523451,5,,
-1892400885,11,,
1327947261,29,,
-856256957,3,,
1865296601,25,,
425541421,13,,
-2104612386,30,,
425567931,27,,
-2125288581,27,,
1328079810,2,,
1865455660,12,,
-2125262072,8,,
425594441,9,,
-789416774,26,,
784023474,18,,
-2125235562,22,,
425620951,23,,
1328159340,12,,
1328185850,26,,
1865535190,22,,
784049984,0,,
-2125209052,4,,
1487281977,25,,
1487334996,20,,
73123425,1,,
-630082058,22,,
610499274,10,,
-1167378378,22,,
-464172895,1,,
-1167351868,4,,
-1167325359,17,,
-1167298849,31,,
610631824,16,,
-1167272339,13,,
-789019126,10,,
-1167245829,27,,
-463987326,2,,
-1167192809,23,,
-1340823048,24,,
1713615935,31,,
-1340770028,20,,
1713642445,13,,
-1340743518,2,,
1872791591,7,,
1713695465,9,,
-1878013329,15,,
1002609847,23,,
398738442,10,,
-1877907289,7,,
-1877880779,21,,
-1877854269,3,,
1872977161,9,,
1873030180,4,,
1879816707,3,,
-304387512,8,,
1879843217,17,,
1873083200,0,,
1879869726,30,,
-1877721720,8,,
1879896236,12,,
-1552557371,5,,
-78292142,18,,
-78265632,0,,
1487267971,3,,
-78239122,14,,
1487320990,30,,
-78186103,9,,
87749570,2,,
625125420,12,,
784221547,11,,
-789192191,1,,
791034583,23,,
791061093,5,,
87829100,12,,
784274567,7,,
87855610,26,,
-789112661,11,,
-1326462001,15,,
-1658200798,2,,
784327586,2,,
-1326408981,11,,
1231234057,9,,
1065377914,26,,
-1326355962,6,,
-464027842,30,,
-1870438808,8,,
687177721,25,,
1231313587,19,,
-1823072376,8,,
687204231,7,,
-1870412298,22,,
-1392957556,12,,
1231340097,1,,
687230741,21,,
-1870385788,4,,
-85668589,19,,
1231393117,29,,
687257250,2,,
-1167127286,10,,
-1870359279,17,,
-463921802,22,,
-1870332769,31,,
687283760,16,,
-85615570,14,,
-1870306259,13,,
687310270,30,,
687336780,12,,
-1326117373,3,,
-1870253239,9,,
687363290,26,,
1390595283,19,,
-1870226729,23,,
-1326090863,17,,
1390621793,1,,
687416310,22,,
687389800,8,,
1231578686,30,,
1231552176,16,,
-608340266,22,,
513733051,27,,
513786071,23,,
432274928,16,,
432301438,30,,
-297561971,13,,
432327948,12,,
-23377700,28,,
-560700530,14,,
1556849074,18,,
-2041672755,13,,
432354457,25,,
224136142,14,,
432380967,7,,
432407477,21,,
-23271660,20,,
-1000634905,7,,
1776025368,24,,
-1974779552,0,,
1776051878,6,,
1776078388,20,,
1776104898,2,,
301972219,27,,
1782997464,24,,
1776210937,25,,
-1097599202,30,,
1783050483,19,,
-946330190,18,,
1776343487,31,,
880763187,19,,
1065363908,4,,
-642814097,15,,
-642787588,28,,
1065443438,14,,
-175111385,7,,
1065469948,28,,
-642734568,24,,
-642708058,6,,
528200137,9,,
-9096183,9,,
-56444310,10,,
1065602497,1,,
528253157,5,,
528279667,19,,
-9069673,23,,
694215340,12,,
-9016653,19,,
687481833,9,,
528385707,11,,
-8963633,15,,
528412216,24,,
687508343,23,,
-8937123,29,,
-8910613,11,,
528465236,20,,
-8857594,6,,
-8831084,20,,
-1489829819,5,,
2108771540,20,,
-1967178522,6,,
528650805,21,,
-1967152012,20,,
-1967125502,2,,
-726517659,5,,
-1967098992,16,,
-705239039,1,,
-1967072482,30,,
-726464639,1,,
-1967045972,12,,
-705132999,25,,
-1966966443,21,,
-1627302697,23,,
-401326800,16,,
913815792,16,,
-1263522371,29,,
-394381214,2,,
1617153824,0,,
-401167741,3,,
913948341,21,,
-1800765671,25,,
362011870,30,,
-394301685,11,,
1617233354,10,,
914027871,31,,
1079884014,14,,
1617259864,24,,
-1097480658,14,,
1617312883,19,,
1617339393,1,,
1079990054,6,,
1080043073,1,,
1080069583,15,,
1080096093,29,,
1942424213,21,,
1080122603,11,,
1942477233,17,,
1239298259,19,,
-878251345,15,,
1239324769,1,,
1942583272,8,,
-871385289,23,,
535986737,17,,
-174886802,14,,
-871305759,1,,
-878092285,3,,
-871279249,15,,
-8951129,7,,
1804924825,25,,
-871252739,29,,
-871226229,11,,
-712103593,23,,
369408123,27,,
-712077083,5,,
-712050573,19,,
369487653,5,,
-1588912805,27,,
2108890083,3,,
-2126182615,9,,
-2126156105,23,,
-2126103085,19,,
1631514871,23,,
-1263774965,11,,
1631567891,19,,
-2126023556,28,,
1631594401,1,,
1631620911,15,,
1631647420,28,,
-2125970536,24,,
-1355131075,29,,
1631673930,10,,
1631700440,24,,
1631726950,6,,
1631753460,20,,
1631779970,2,,
-545611212,20,,
1631806480,16,,
1631859499,11,,
-636027571,13,,
-636001061,27,,
914013865,9,,
51712255,31,,
1458176241,17,,
-635974551,9,,
-635948041,23,,
376770565,5,,
1791114685,29,,
-1800647127,9,,
1791141195,11,,
376850094,14,,
-1097335605,11,,
-1800541088,0,,
1458361810,18,,
-1800514578,14,,
935504564,20,,
1458441340,28,,
-1800461558,10,,
376956134,6,,
-1574604778,22,,
817155608,24,,
1246176819,19,,
-160234147,29,,
542971336,8,,
817182118,6,,
-160207637,11,,
543024356,4,,
543077376,0,,
-1746289392,16,,
-1574445718,10,,
-2071082603,21,,
1845604970,10,,
1845631480,24,,
-1415190532,28,,
-2111609489,15,,
1142452507,27,,
-711932029,3,,
-2111582979,29,,
-2111556469,11,,
-711879010,30,,
-1415057983,1,,
1845764029,29,,
-1415084493,19,,
-711825990,26,,
1142585056,0,,
-849616986,6,,
265616785,17,,
272429821,29,,
-1686023656,24,,
-968125002,22,,
-974911528,24,,
272456331,11,,
-849537457,15,,
-974885019,5,,
265722824,8,,
-271600006,26,,
272535860,20,,
-974805489,15,,
265802354,18,,
-271546986,22,,
-967965943,9,,
-271520476,4,,
272641900,12,,
265881883,27,,
-808790286,18,,
-808816796,4,,
-271414437,27,,
-271440947,13,,
-271361417,23,,
431923596,12,,
2012150370,2,,
-2063667142,26,,
-982155426,30,,
1534907707,27,,
-982128916,12,,
-642483475,13,,
53935482,26,,
-2063587613,3,,
1534934217,9,,
53961991,7,,
1534960727,23,,
1534987237,5,,
-1519372217,7,,
1535013746,18,,
1694268933,5,,
-1194260887,9,,
1694295442,18,,
120881705,9,,
1694321952,0,,
1694348462,14,,
817406701,13,,
817380191,31,,
280083871,31,,
-1897333821,3,,
280110381,13,,
817459721,9,,
817486230,22,,
280163401,9,,
280189910,22,,
280216420,4,,
1520824263,7,,
-257079900,4,,
280242930,18,,
-257053390,18,,
446152093,29,,
280295950,14,,
-257026880,0,,
-257000370,14,,
-256973860,28,,
-256947350,10,,
446284643,3,,
-629241045,11,,
446311152,16,,
-1034661073,15,,
-629214535,25,,
-1284557201,15,,
-629188025,7,,
-1284530691,29,,
-629161515,21,,
-629135005,3,,
-1511983265,31,,
-1671052882,14,,
-1671079392,0,,
-1670999863,9,,
1005151192,24,,
-1511877226,22,,
-967741360,16,,
-967635320,8,,
-1511771187,13,,
831661708,12,,
831741238,22,,
831714728,8,,
1369090577,17,,
831767748,4,,
831794257,17,,
831820767,31,,
1369196617,9,,
1981819978,10,,
831847277,13,,
-1345570415,17,,
1369223127,23,,
-642338422,10,,
831873787,27,,
831900297,9,,
1369276147,19,,
831953317,5,,
-748246948,28,,
2072587669,21,,
-423056089,7,,
1694493515,11,,
1694520025,25,,
658482137,25,,
658455627,11,,
1694546535,7,,
-422976559,17,,
121238837,21,,
-960166839,9,,
-416057483,21,,
1429791473,17,,
-422844010,22,,
-960140330,22,,
-422817500,4,,
-416030973,3,,
-960113820,4,,
-415951444,12,,
-960087310,18,,
-960060800,0,,
-256855317,11,,
-960034290,14,,
1920641905,17,,
1761545778,18,,
-256775787,21,,
446429696,0,,
-256749277,3,,
-256722767,17,,
-1670987359,1,,
-256669748,12,,
549586300,28,,
1383451624,8,,
2086683617,1,,
1383478134,22,,
1383504644,4,,
-1133531980,20,,
1383531154,18,,
1383557664,0,,
-1133478960,16,,
1383584174,14,,
1383610683,27,,
1383637193,9,,
2086895696,16,,
-1649417130,22,,
1209980445,29,,
128601278,30,,
672763654,6,,
128680808,8,,
1210219034,26,,
672869694,30,,
672896204,12,,
128786847,31,,
672975733,21,,
128839867,27,,
-1345345832,24,,
-2048551315,13,,
128945907,19,,
-622454518,10,,
-622401498,6,,
-1822615005,3,,
-622374989,19,,
998193102,14,,
735054544,16,,
-1822561985,31,,
998246122,10,,
-1781955570,14,,
-1822535475,13,,
735081054,30,,
-1822508965,27,,
735134074,26,,
-1822482455,9,,
1438392577,1,,
998325652,20,,
735160584,8,,
735213603,3,,
-498224071,25,,
-1656414233,7,,
853880678,6,,
1438578146,2,,
-1656387723,21,,
901228806,6,,
901255316,20,,
24260535,23,,
-1656361213,3,,
-959889237,11,,
853960208,16,,
901281826,2,,
1597753802,10,,
-519769292,20,,
24393084,28,,
-512929746,14,,
-519689762,30,,
720918080,0,,
-1056986082,30,,
-1056959573,11,,
-512850216,24,,
-519636743,25,,
-519583723,21,,
24525633,1,,
-1056933063,25,,
727784136,8,,
720997610,10,,
-519557213,3,,
-1056906553,7,,
727810646,22,,
-353674560,0,,
-1056880043,21,,
-353621540,28,,
-1056853533,3,,
-519477683,13,,
-1056827023,17,,
-1056800513,31,,
-1056774003,13,,
-1056694474,22,,
-1827648180,12,,
-1056667964,4,,
1942516247,23,,
-1230404242,14,,
-1230245183,1,,
-1767541503,1,,
-1767461973,11,,
-1767435464,24,,
-187208689,15,,
1272336858,26,,
-1767382444,20,,
350273200,16,,
31888075,11,,
-1442271114,22,,
31941094,6,,
